parcel_id,source,country,area_ha,date,scene_id,pixels,tile_cloud,blind,blind_wide,error
ftw-croatia-017,fields-of-the-world,croatia,7.2985,2024-07-05,S2B_33TXM_20240705_0_L2A,185,12.000275,0.4756756756756757,0.4756756756756757,
ftw-croatia-017,fields-of-the-world,croatia,7.2985,2024-08-19,S2A_33TXM_20240819_0_L2A,185,84.342259,1.0,1.0,
ftw-croatia-017,fields-of-the-world,croatia,7.2985,2024-10-03,S2B_33TXL_20241003_0_L2A,185,99.999881,1.0,1.0,
ftw-croatia-017,fields-of-the-world,croatia,7.2985,2024-11-17,S2A_33TXL_20241117_0_L2A,0,61.166751,nan,nan,"RasterioIOError: '/vsis3/sentinel-s2-l2a/tiles/33/T/XL/2024/11/17/0/R20m/SCL.jp2' does not exist in the file system, and is not recognized as a supported dataset name."
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2023-01-02,S2A_32VNJ_20230102_0_L2A,65,100,1.0,1.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2023-02-16,S2B_32VNJ_20230216_0_L2A,65,99.97952,1.0,1.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2023-04-04,S2B_32VNJ_20230404_0_L2A,65,16.074148,0.0,0.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2023-05-22,S2A_32VNJ_20230522_0_L2A,65,32.4469,0.0,0.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2023-07-08,S2A_32VNJ_20230708_0_L2A,65,17.643583,0.0,0.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2023-08-25,S2B_32VNJ_20230825_0_L2A,65,97.71924,1.0,1.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2023-10-11,S2B_32VNJ_20231011_0_L2A,65,76.019168,1.0,1.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2023-11-30,S2B_32VNJ_20231130_0_L2A,65,41.03055,1.0,1.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2024-01-17,S2A_32VNJ_20240117_0_L2A,65,69.489646,0.0,0.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2024-03-02,S2B_32VNJ_20240302_0_L2A,65,100,1.0,1.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2024-04-18,S2B_32VNJ_20240418_0_L2A,65,28.303787,1.0,1.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2024-06-05,S2A_32VNJ_20240605_0_L2A,65,35.545835,1.0,1.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2024-07-22,S2A_32VNJ_20240722_0_L2A,65,99.099004,1.0,1.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2024-09-08,S2B_32VNJ_20240908_0_L2A,65,37.899706,1.0,1.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2024-10-25,S2B_32VNJ_20241025_1_L2A,65,99.901205,1.0,1.0,
ftw-denmark-000,fields-of-the-world,denmark,2.6285,2024-11-27,S2B_32VNJ_20241127_0_L2A,65,61.41271,0.5230769230769231,0.5230769230769231,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2023-01-02,S2A_32VNJ_20230102_0_L2A,81,100,1.0,1.0,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2023-02-16,S2B_32VNJ_20230216_0_L2A,81,99.97952,1.0,1.0,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2023-04-04,S2B_32VNJ_20230404_0_L2A,81,16.074148,0.12345679012345678,0.12345679012345678,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2023-05-22,S2A_32VNJ_20230522_0_L2A,81,32.4469,0.5432098765432098,0.5432098765432098,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2023-07-08,S2A_32VNJ_20230708_0_L2A,81,17.643583,0.0,0.0,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2023-08-25,S2B_32VNJ_20230825_0_L2A,81,97.71924,1.0,1.0,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2023-10-11,S2B_32VNJ_20231011_0_L2A,81,76.019168,1.0,1.0,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2023-11-30,S2B_32VNJ_20231130_0_L2A,81,41.03055,0.7654320987654321,0.7654320987654321,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2024-01-17,S2A_32VNJ_20240117_0_L2A,81,69.489646,1.0,1.0,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2024-03-02,S2B_32VNJ_20240302_0_L2A,81,100,1.0,1.0,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2024-04-18,S2B_32VNJ_20240418_0_L2A,81,28.303787,1.0,1.0,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2024-06-05,S2A_32VNJ_20240605_0_L2A,81,35.545835,0.49382716049382713,0.49382716049382713,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2024-07-22,S2A_32VNJ_20240722_0_L2A,81,99.099004,1.0,1.0,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2024-09-08,S2B_32VNJ_20240908_0_L2A,81,37.899706,0.0,0.0,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2024-10-25,S2B_32VNJ_20241025_1_L2A,81,99.901205,1.0,1.0,
ftw-denmark-001,fields-of-the-world,denmark,3.2028,2024-11-27,S2B_32VNJ_20241127_0_L2A,81,61.41271,1.0,1.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2023-01-02,S2A_32VNJ_20230102_0_L2A,95,100,1.0,1.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2023-02-16,S2B_32VNJ_20230216_0_L2A,95,99.97952,1.0,1.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2023-04-04,S2B_32VNJ_20230404_0_L2A,95,16.074148,0.0,0.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2023-05-22,S2A_32VNJ_20230522_0_L2A,95,32.4469,0.29473684210526313,0.29473684210526313,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2023-07-08,S2A_32VNJ_20230708_0_L2A,95,17.643583,0.0,0.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2023-08-25,S2B_32VNJ_20230825_0_L2A,95,97.71924,1.0,1.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2023-10-11,S2B_32VNJ_20231011_0_L2A,95,76.019168,1.0,1.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2023-11-30,S2B_32VNJ_20231130_0_L2A,95,41.03055,1.0,1.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2024-01-17,S2A_32VNJ_20240117_0_L2A,95,69.489646,1.0,1.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2024-03-02,S2B_32VNJ_20240302_0_L2A,95,100,1.0,1.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2024-04-18,S2B_32VNJ_20240418_0_L2A,95,28.303787,1.0,1.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2024-06-05,S2A_32VNJ_20240605_0_L2A,95,35.545835,0.8842105263157894,0.8842105263157894,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2024-07-22,S2A_32VNJ_20240722_0_L2A,95,99.099004,1.0,1.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2024-09-08,S2B_32VNJ_20240908_0_L2A,95,37.899706,0.0,0.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2024-10-25,S2B_32VNJ_20241025_1_L2A,95,99.901205,1.0,1.0,
ftw-denmark-002,fields-of-the-world,denmark,3.8286,2024-11-27,S2B_32VNJ_20241127_0_L2A,95,61.41271,1.0,1.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2023-01-02,S2A_32VNJ_20230102_0_L2A,203,100,1.0,1.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2023-02-16,S2B_32VNJ_20230216_0_L2A,203,99.97952,1.0,1.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2023-04-04,S2B_32VNJ_20230404_0_L2A,203,16.074148,0.0,0.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2023-05-22,S2A_32VNJ_20230522_0_L2A,203,32.4469,0.0,0.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2023-07-08,S2A_32VNJ_20230708_0_L2A,203,17.643583,0.0,0.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2023-08-25,S2B_32VNJ_20230825_0_L2A,203,97.71924,1.0,1.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2023-10-11,S2B_32VNJ_20231011_0_L2A,203,76.019168,1.0,1.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2023-11-30,S2B_32VNJ_20231130_0_L2A,203,41.03055,1.0,1.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2024-01-17,S2A_32VNJ_20240117_0_L2A,203,69.489646,0.0,0.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2024-03-02,S2B_32VNJ_20240302_0_L2A,203,100,1.0,1.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2024-04-18,S2B_32VNJ_20240418_0_L2A,203,28.303787,1.0,1.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2024-06-05,S2A_32VNJ_20240605_0_L2A,203,35.545835,1.0,1.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2024-07-22,S2A_32VNJ_20240722_0_L2A,203,99.099004,1.0,1.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2024-09-08,S2B_32VNJ_20240908_0_L2A,203,37.899706,0.9950738916256158,0.9950738916256158,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2024-10-25,S2B_32VNJ_20241025_1_L2A,203,99.901205,1.0,1.0,
ftw-denmark-003,fields-of-the-world,denmark,8.0797,2024-11-27,S2B_32VNJ_20241127_0_L2A,203,61.41271,0.27586206896551724,0.28078817733990147,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2023-01-02,S2B_35VLF_20230102_0_L2A,12,99.999964,1.0,1.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2023-02-18,S2B_35VLF_20230218_0_L2A,12,99.815679,1.0,1.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2023-04-04,S2A_35VLF_20230404_0_L2A,12,2.529437,0.0,0.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2023-05-17,S2A_35VLF_20230517_0_L2A,12,89.147097,1.0,1.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2023-07-01,S2B_35VLF_20230701_0_L2A,12,68.498456,1.0,1.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2023-08-15,S2A_35VLF_20230815_0_L2A,12,1.147266,0.0,0.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2023-09-29,S2B_35VLF_20230929_0_L2A,12,89.038485,0.6666666666666666,0.6666666666666666,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2023-11-10,S2A_35VLF_20231110_0_L2A,12,100,1.0,1.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2024-01-09,S2A_35VLF_20240109_0_L2A,12,59.308553,1.0,1.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2024-02-23,S2B_35VLF_20240223_0_L2A,12,99.999553,1.0,1.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2024-04-06,S2B_35VLF_20240406_0_L2A,12,99.993014,1.0,1.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2024-05-21,S2A_35VLF_20240521_0_L2A,12,1.253005,0.0,0.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2024-07-02,S2B_35VLF_20240702_0_L2A,12,88.119179,1.0,1.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2024-08-16,S2A_35VLF_20240816_0_L2A,12,100,1.0,1.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2024-09-28,S2A_35VLF_20240928_0_L2A,12,79.748029,1.0,1.0,
ftw-estonia-000,fields-of-the-world,estonia,0.4838,2024-11-09,S2B_35VLF_20241109_0_L2A,12,99.223083,1.0,1.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2023-01-02,S2B_35VLF_20230102_0_L2A,33,99.999964,1.0,1.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2023-02-18,S2B_35VLF_20230218_0_L2A,33,99.815679,1.0,1.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2023-04-04,S2A_35VLF_20230404_0_L2A,33,2.529437,0.0,0.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2023-05-17,S2A_35VLF_20230517_0_L2A,33,89.147097,1.0,1.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2023-07-01,S2B_35VLF_20230701_0_L2A,33,68.498456,0.0,0.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2023-08-15,S2A_35VLF_20230815_0_L2A,33,1.147266,0.0,0.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2023-09-29,S2B_35VLF_20230929_0_L2A,33,89.038485,0.0,0.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2023-11-10,S2A_35VLF_20231110_0_L2A,33,100,1.0,1.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2024-01-09,S2A_35VLF_20240109_0_L2A,33,59.308553,1.0,1.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2024-02-23,S2B_35VLF_20240223_0_L2A,33,99.999553,1.0,1.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2024-04-06,S2B_35VLF_20240406_0_L2A,33,99.993014,1.0,1.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2024-05-21,S2A_35VLF_20240521_0_L2A,33,1.253005,0.0,0.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2024-07-02,S2B_35VLF_20240702_0_L2A,33,88.119179,1.0,1.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2024-08-16,S2A_35VLF_20240816_0_L2A,33,100,1.0,1.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2024-09-28,S2A_35VLF_20240928_0_L2A,33,79.748029,1.0,1.0,
ftw-estonia-001,fields-of-the-world,estonia,1.2966,2024-11-09,S2B_35VLF_20241109_0_L2A,33,99.223083,1.0,1.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2023-01-02,S2B_35VLF_20230102_0_L2A,94,99.999964,1.0,1.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2023-02-18,S2B_35VLF_20230218_0_L2A,94,99.815679,1.0,1.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2023-04-04,S2A_35VLF_20230404_0_L2A,94,2.529437,0.0,0.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2023-05-17,S2A_35VLF_20230517_0_L2A,94,89.147097,1.0,1.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2023-07-01,S2B_35VLF_20230701_0_L2A,94,68.498456,0.0,0.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2023-08-15,S2A_35VLF_20230815_0_L2A,94,1.147266,0.0,0.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2023-09-29,S2B_35VLF_20230929_0_L2A,94,89.038485,1.0,1.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2023-11-10,S2A_35VLF_20231110_0_L2A,94,100,1.0,1.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2024-01-09,S2A_35VLF_20240109_0_L2A,94,59.308553,1.0,1.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2024-02-23,S2B_35VLF_20240223_0_L2A,94,99.999553,1.0,1.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2024-04-06,S2B_35VLF_20240406_0_L2A,94,99.993014,1.0,1.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2024-05-21,S2A_35VLF_20240521_0_L2A,94,1.253005,0.0,0.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2024-07-02,S2B_35VLF_20240702_0_L2A,94,88.119179,1.0,1.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2024-08-16,S2A_35VLF_20240816_0_L2A,94,100,1.0,1.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2024-09-28,S2A_35VLF_20240928_0_L2A,94,79.748029,1.0,1.0,
ftw-estonia-002,fields-of-the-world,estonia,3.7366,2024-11-09,S2B_35VLF_20241109_0_L2A,94,99.223083,1.0,1.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2023-01-02,S2B_35VLF_20230102_0_L2A,104,99.999964,1.0,1.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2023-02-18,S2B_35VLF_20230218_0_L2A,104,99.815679,1.0,1.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2023-04-04,S2A_35VLF_20230404_0_L2A,104,2.529437,0.0,0.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2023-05-17,S2A_35VLF_20230517_0_L2A,104,89.147097,1.0,1.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2023-07-01,S2B_35VLF_20230701_0_L2A,104,68.498456,0.0,0.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2023-08-15,S2A_35VLF_20230815_0_L2A,104,1.147266,0.0,0.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2023-09-29,S2B_35VLF_20230929_0_L2A,104,89.038485,1.0,1.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2023-11-10,S2A_35VLF_20231110_0_L2A,104,100,1.0,1.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2024-01-09,S2A_35VLF_20240109_0_L2A,104,59.308553,1.0,1.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2024-02-23,S2B_35VLF_20240223_0_L2A,104,99.999553,1.0,1.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2024-04-06,S2B_35VLF_20240406_0_L2A,104,99.993014,1.0,1.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2024-05-21,S2A_35VLF_20240521_0_L2A,104,1.253005,0.0,0.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2024-07-02,S2B_35VLF_20240702_0_L2A,104,88.119179,1.0,1.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2024-08-16,S2A_35VLF_20240816_0_L2A,104,100,1.0,1.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2024-09-28,S2A_35VLF_20240928_0_L2A,104,79.748029,1.0,1.0,
ftw-estonia-003,fields-of-the-world,estonia,4.0739,2024-11-09,S2B_35VLF_20241109_0_L2A,104,99.223083,1.0,1.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2023-01-02,S2B_35VLF_20230102_0_L2A,135,99.999964,1.0,1.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2023-02-18,S2B_35VLF_20230218_0_L2A,135,99.815679,1.0,1.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2023-04-04,S2A_35VLF_20230404_0_L2A,135,2.529437,0.0,0.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2023-05-17,S2A_35VLF_20230517_0_L2A,135,89.147097,1.0,1.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2023-07-01,S2B_35VLF_20230701_0_L2A,135,68.498456,0.4740740740740741,0.4740740740740741,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2023-08-15,S2A_35VLF_20230815_0_L2A,135,1.147266,0.0,0.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2023-09-29,S2B_35VLF_20230929_0_L2A,135,89.038485,1.0,1.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2023-11-10,S2A_35VLF_20231110_0_L2A,135,100,1.0,1.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2024-01-09,S2A_35VLF_20240109_0_L2A,135,59.308553,1.0,1.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2024-02-23,S2B_35VLF_20240223_0_L2A,135,99.999553,1.0,1.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2024-04-06,S2B_35VLF_20240406_0_L2A,135,99.993014,1.0,1.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2024-05-21,S2A_35VLF_20240521_0_L2A,135,1.253005,0.0,0.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2024-07-02,S2B_35VLF_20240702_0_L2A,135,88.119179,1.0,1.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2024-08-16,S2A_35VLF_20240816_0_L2A,135,100,1.0,1.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2024-09-28,S2A_35VLF_20240928_0_L2A,135,79.748029,1.0,1.0,
ftw-estonia-004,fields-of-the-world,estonia,5.4138,2024-11-09,S2B_35VLF_20241109_0_L2A,135,99.223083,1.0,1.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2023-01-02,S2B_35VMF_20230102_0_L2A,155,97.275329,1.0,1.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2023-02-18,S2B_35VLF_20230218_0_L2A,155,99.815679,1.0,1.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2023-04-04,S2A_35VMF_20230404_0_L2A,155,74.761921,0.05806451612903226,0.05806451612903226,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2023-05-17,S2A_35VLF_20230517_0_L2A,155,89.147097,0.0,0.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2023-07-01,S2B_35VMF_20230701_0_L2A,155,87.500918,1.0,1.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2023-08-15,S2A_35VLF_20230815_0_L2A,155,1.147266,0.0,0.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2023-09-29,S2B_35VMF_20230929_0_L2A,155,97.197461,1.0,1.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2023-11-10,S2A_35VLF_20231110_0_L2A,155,100,1.0,1.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2024-01-09,S2A_35VLF_20240109_0_L2A,155,59.308553,1.0,1.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2024-02-23,S2B_35VMF_20240223_0_L2A,155,99.99994,1.0,1.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2024-04-06,S2B_35VLF_20240406_0_L2A,155,99.993014,1.0,1.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2024-05-21,S2A_35VMF_20240521_0_L2A,155,0.376934,0.0,0.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2024-07-02,S2B_35VLF_20240702_0_L2A,155,88.119179,1.0,1.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2024-08-16,S2A_35VMF_20240816_0_L2A,155,100,1.0,1.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2024-09-28,S2A_35VLF_20240928_0_L2A,155,79.748029,1.0,1.0,
ftw-estonia-005,fields-of-the-world,estonia,6.4416,2024-11-09,S2B_35VMF_20241109_0_L2A,155,99.592358,1.0,1.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2023-01-02,S2B_35VLF_20230102_0_L2A,188,99.999964,1.0,1.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2023-02-16,S2A_35VLF_20230216_0_L2A,188,99.998844,1.0,1.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2023-04-02,S2B_35VLF_20230402_0_L2A,188,15.974256,0.0,0.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2023-05-17,S2A_35VLF_20230517_0_L2A,188,89.147097,1.0,1.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2023-06-28,S2B_35VLF_20230628_0_L2A,188,46.897534,0.0,0.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2023-08-15,S2A_35VLF_20230815_0_L2A,188,1.147266,0.0,0.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2023-09-29,S2B_35VLF_20230929_0_L2A,188,89.038485,1.0,1.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2023-11-10,S2A_35VLF_20231110_0_L2A,188,100,1.0,1.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2024-01-09,S2A_35VLF_20240109_0_L2A,188,59.308553,1.0,1.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2024-02-23,S2B_35VLF_20240223_0_L2A,188,99.999553,1.0,1.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2024-04-06,S2B_35VLF_20240406_0_L2A,188,99.993014,1.0,1.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2024-05-21,S2A_35VLF_20240521_0_L2A,188,1.253005,0.0,0.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2024-07-05,S2B_35VLF_20240705_0_L2A,188,92.499614,1.0,1.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2024-08-16,S2A_35VLF_20240816_0_L2A,188,100,1.0,1.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2024-09-30,S2B_35VLF_20240930_0_L2A,188,24.151988,0.0,0.0,
ftw-estonia-006,fields-of-the-world,estonia,7.5552,2024-11-12,S2B_35VLF_20241112_0_L2A,188,98.830676,1.0,1.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2023-01-02,S2B_35VLF_20230102_0_L2A,197,99.999964,1.0,1.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2023-02-18,S2B_35VLF_20230218_0_L2A,197,99.815679,1.0,1.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2023-04-04,S2A_35VLF_20230404_0_L2A,197,2.529437,0.0,0.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2023-05-17,S2A_35VLF_20230517_0_L2A,197,89.147097,1.0,1.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2023-07-01,S2B_35VLF_20230701_0_L2A,197,68.498456,1.0,1.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2023-08-15,S2A_35VLF_20230815_0_L2A,197,1.147266,0.0,0.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2023-09-29,S2B_35VLF_20230929_0_L2A,197,89.038485,0.0,0.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2023-11-10,S2A_35VLF_20231110_0_L2A,197,100,1.0,1.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2024-01-09,S2A_35VLF_20240109_0_L2A,197,59.308553,1.0,1.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2024-02-23,S2B_35VLF_20240223_0_L2A,197,99.999553,1.0,1.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2024-04-06,S2B_35VLF_20240406_0_L2A,197,99.993014,1.0,1.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2024-05-21,S2A_35VLF_20240521_0_L2A,197,1.253005,0.0,0.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2024-07-02,S2B_35VLF_20240702_0_L2A,197,88.119179,1.0,1.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2024-08-16,S2A_35VLF_20240816_0_L2A,197,100,1.0,1.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2024-09-28,S2A_35VLF_20240928_0_L2A,197,79.748029,1.0,1.0,
ftw-estonia-007,fields-of-the-world,estonia,7.7771,2024-11-09,S2B_35VLF_20241109_0_L2A,197,99.223083,1.0,1.0,
