parcel_id,source,country,area_ha,lon,lat,items,acquisitions,duplicates,duplicate_pct,no_uri,baseline_pairs,cloud_gap_max,cloud_gap_mean,cloud_gap_ratio_max,sensing_gap_ms_min,error
ftw-india-015,fields-of-the-world,india,1.6588,77.00457091354052,20.801286097006358,302,298,4,1.3245033112582782,0,4,7.712483000000001,2.8253832500000002,35.287898089171975,6559.0,
ftw-india-016,fields-of-the-world,india,1.9343,77.72122761859622,20.668471428090633,151,149,2,1.3245033112582782,0,2,7.275380999999999,6.872444999999999,1.9295963406471917,7038.0,
ftw-india-017,fields-of-the-world,india,1.9352,77.00443425964862,20.80210319400477,302,298,4,1.3245033112582782,0,4,7.712483000000001,2.8253832500000002,35.287898089171975,6559.0,
ftw-kenya-000,fields-of-the-world,kenya,0.2509,37.28981817430435,-0.5877998597058821,292,290,2,0.684931506849315,0,2,0.00014900000000750424,0.00010700000000696264,1.000001944571186,0.0,
ftw-kenya-001,fields-of-the-world,kenya,0.2582,37.293533192408454,-0.588736022771334,146,145,1,0.684931506849315,0,1,0.00014900000000750424,0.00014900000000750424,1.000001944571186,0.0,
ftw-kenya-002,fields-of-the-world,kenya,0.2654,36.479711493043496,-0.3763349315753421,294,292,2,0.6802721088435374,0,2,0.00013700000000937962,0.00010100000000790033,1.0000014264814623,0.0,
ftw-kenya-003,fields-of-the-world,kenya,0.3891,36.47265884219077,-0.38214670886915886,294,292,2,0.6802721088435374,0,2,0.00013700000000937962,0.00010100000000790033,1.0000014264814623,0.0,
ftw-kenya-004,fields-of-the-world,kenya,0.4654,37.292671462921874,-0.5969745730477941,146,145,1,0.684931506849315,0,1,0.00014900000000750424,0.00014900000000750424,1.000001944571186,0.0,
ftw-lithuania-000,fields-of-the-world,lithuania,0.2095,22.93947603472278,54.961563002881206,602,600,2,0.33222591362126247,0,2,11.910715999999997,8.464027999999994,1.431476643845303,0.0,
ftw-lithuania-001,fields-of-the-world,lithuania,0.2723,23.262592032068703,54.88038986200765,301,300,1,0.33222591362126247,0,1,11.910715999999997,11.910715999999997,1.431476643845303,0.0,
ftw-lithuania-002,fields-of-the-world,lithuania,0.32,23.259015117000004,54.886104702,301,300,1,0.33222591362126247,0,1,11.910715999999997,11.910715999999997,1.431476643845303,0.0,
ftw-lithuania-003,fields-of-the-world,lithuania,0.5067,22.922834403857138,55.07341795465712,299,297,2,0.6688963210702341,0,2,5.01733999999999,2.508675999999994,1.0679867754966734,0.0,
ftw-lithuania-004,fields-of-the-world,lithuania,0.6132,23.25913328382711,54.876094490166075,301,300,1,0.33222591362126247,0,1,11.910715999999997,11.910715999999997,1.431476643845303,0.0,
ftw-lithuania-005,fields-of-the-world,lithuania,0.7274,23.256087117119996,54.88055073071999,301,300,1,0.33222591362126247,0,1,11.910715999999997,11.910715999999997,1.431476643845303,0.0,
ftw-lithuania-006,fields-of-the-world,lithuania,1.0247,23.263196169194707,54.87518147876469,301,300,1,0.33222591362126247,0,1,11.910715999999997,11.910715999999997,1.431476643845303,0.0,
ftw-lithuania-007,fields-of-the-world,lithuania,1.3602,23.167088067410965,55.03619643439727,299,297,2,0.6688963210702341,0,2,5.01733999999999,2.508675999999994,1.0679867754966734,0.0,
ftw-lithuania-008,fields-of-the-world,lithuania,1.6215,22.925472570000004,55.074215196,299,297,2,0.6688963210702341,0,2,5.01733999999999,2.508675999999994,1.0679867754966734,0.0,
ftw-lithuania-009,fields-of-the-world,lithuania,2.0804,22.940413596798603,54.9612639917318,602,600,2,0.33222591362126247,0,2,11.910715999999997,8.464027999999994,1.431476643845303,0.0,
ftw-lithuania-010,fields-of-the-world,lithuania,2.2629,22.92573167345156,55.071374989343695,298,297,1,0.33557046979865773,0,1,5.01733999999999,5.01733999999999,1.0679867754966734,0.0,
ftw-lithuania-011,fields-of-the-world,lithuania,3.2563,22.94099839368916,54.962969562137566,602,600,2,0.33222591362126247,0,2,11.910715999999997,8.464027999999994,1.431476643845303,0.0,
ftw-lithuania-012,fields-of-the-world,lithuania,5.6255,23.66942716577321,55.01720571991234,196,196,0,0.0,0,0,,,,,
ftw-lithuania-013,fields-of-the-world,lithuania,6.1722,23.673661972363096,55.01764360374161,254,254,0,0.0,0,0,,,,,
ftw-lithuania-014,fields-of-the-world,lithuania,6.3015,23.28912072486343,55.06473936653776,299,297,2,0.6688963210702341,0,2,5.01733999999999,2.508675999999994,1.0679867754966734,0.0,
ftw-lithuania-015,fields-of-the-world,lithuania,10.7291,23.08220079260711,54.99374315880685,600,598,2,0.3333333333333333,0,2,11.910715999999997,8.464027999999994,1.431476643845303,0.0,
ftw-lithuania-016,fields-of-the-world,lithuania,11.6293,23.672784970384857,55.01995261879765,200,200,0,0.0,0,0,,,,,
ftw-lithuania-017,fields-of-the-world,lithuania,23.4243,22.931098865907018,55.07280175668791,299,297,2,0.6688963210702341,0,2,5.01733999999999,2.508675999999994,1.0679867754966734,0.0,
ftw-luxembourg-000,fields-of-the-world,luxembourg,0.2201,6.23628244062353,49.80089140342104,304,300,4,1.3157894736842106,0,4,0.00010699999999985721,2.9749999999495458e-05,1.0000010700011448,0.0,
ftw-luxembourg-001,fields-of-the-world,luxembourg,0.3139,5.939492158599999,49.9359106246,152,150,2,1.3157894736842106,0,2,0.00010699999999985721,5.3499999999928605e-05,1.0000010700011448,0.0,
ftw-luxembourg-002,fields-of-the-world,luxembourg,0.438,6.265639603627653,49.844465010765944,304,300,4,1.3157894736842106,0,4,0.00010699999999985721,2.9749999999495458e-05,1.0000010700011448,0.0,
ftw-luxembourg-003,fields-of-the-world,luxembourg,0.5023,5.940997562500001,49.931903771750015,152,150,2,1.3157894736842106,0,2,0.00010699999999985721,5.3499999999928605e-05,1.0000010700011448,0.0,
ftw-luxembourg-004,fields-of-the-world,luxembourg,0.6712,5.983767726227764,49.67330308078543,151,150,1,0.6622516556291391,0,1,0.0,0.0,1.0,0.0,
ftw-luxembourg-005,fields-of-the-world,luxembourg,0.8141,6.115791846937502,49.878532904735295,152,150,2,1.3157894736842106,0,2,0.00010699999999985721,5.3499999999928605e-05,1.0000010700011448,0.0,
ftw-luxembourg-006,fields-of-the-world,luxembourg,1.0103,5.979138947932254,49.674962129896564,151,150,1,0.6622516556291391,0,1,0.0,0.0,1.0,0.0,
ftw-luxembourg-007,fields-of-the-world,luxembourg,1.2578,6.2430546706314605,49.80209449132046,304,300,4,1.3157894736842106,0,4,0.00010699999999985721,2.9749999999495458e-05,1.0000010700011448,0.0,
ftw-luxembourg-008,fields-of-the-world,luxembourg,1.4503,6.236240482375678,49.79741973596162,304,300,4,1.3157894736842106,0,4,0.00010699999999985721,2.9749999999495458e-05,1.0000010700011448,0.0,
ftw-luxembourg-009,fields-of-the-world,luxembourg,2.0052,6.112551791366781,49.87780577119868,152,150,2,1.3157894736842106,0,2,0.00010699999999985721,5.3499999999928605e-05,1.0000010700011448,0.0,
ftw-luxembourg-010,fields-of-the-world,luxembourg,2.0059,6.2352404034583655,49.80512407078062,304,300,4,1.3157894736842106,0,4,0.00010699999999985721,2.9749999999495458e-05,1.0000010700011448,0.0,
ftw-luxembourg-011,fields-of-the-world,luxembourg,2.2681,6.23685509956973,49.79650923131459,304,300,4,1.3157894736842106,0,4,0.00010699999999985721,2.9749999999495458e-05,1.0000010700011448,0.0,
ftw-luxembourg-012,fields-of-the-world,luxembourg,3.3516,5.976786346532587,49.67324232348645,151,150,1,0.6622516556291391,0,1,0.0,0.0,1.0,0.0,
ftw-luxembourg-013,fields-of-the-world,luxembourg,5.5253,6.239523670180018,49.79775181135472,304,300,4,1.3157894736842106,0,4,0.00010699999999985721,2.9749999999495458e-05,1.0000010700011448,0.0,
ftw-luxembourg-014,fields-of-the-world,luxembourg,7.2724,6.2404669567275155,49.7955212303768,304,300,4,1.3157894736842106,0,4,0.00010699999999985721,2.9749999999495458e-05,1.0000010700011448,0.0,
ftw-luxembourg-015,fields-of-the-world,luxembourg,8.4453,6.119560808071033,49.560978310906215,302,300,2,0.6622516556291391,0,2,0.0,0.0,1.0,0.0,
ftw-luxembourg-016,fields-of-the-world,luxembourg,8.9723,6.244252588365193,49.798896900657596,304,300,4,1.3157894736842106,0,4,0.00010699999999985721,2.9749999999495458e-05,1.0000010700011448,0.0,
ftw-luxembourg-017,fields-of-the-world,luxembourg,12.8412,6.118027002607776,49.885698134780206,152,150,2,1.3157894736842106,0,2,0.00010699999999985721,5.3499999999928605e-05,1.0000010700011448,0.0,
ftw-netherlands-000,fields-of-the-world,netherlands,0.2292,5.281801855427188,51.986669171330085,301,300,1,0.33222591362126247,0,1,0.0,0.0,1.0,0.0,
ftw-netherlands-001,fields-of-the-world,netherlands,0.3378,5.475249521463577,51.73810761987418,302,300,2,0.6622516556291391,0,2,0.004035000000001787,0.0020175000000008936,1.0000403522439882,0.0,
ftw-netherlands-002,fields-of-the-world,netherlands,0.4622,5.580835390565217,51.82705158065214,301,300,1,0.33222591362126247,0,1,0.0,0.0,1.0,0.0,
ftw-netherlands-003,fields-of-the-world,netherlands,0.5437,5.480365891,51.73600888011112,302,300,2,0.6622516556291391,0,2,0.004035000000001787,0.0020175000000008936,1.0000403522439882,0.0,
ftw-netherlands-004,fields-of-the-world,netherlands,0.8099,5.4756785121712745,51.738057763657444,302,300,2,0.6622516556291391,0,2,0.004035000000001787,0.0020175000000008936,1.0000403522439882,0.0,
ftw-netherlands-005,fields-of-the-world,netherlands,0.8856,5.805269775090679,51.86987290371538,301,300,1,0.33222591362126247,0,1,0.0,0.0,1.0,0.0,
ftw-netherlands-006,fields-of-the-world,netherlands,1.0159,5.471460337955944,51.7295490165198,302,300,2,0.6622516556291391,0,2,0.004035000000001787,0.0020175000000008936,1.0000403522439882,0.0,
ftw-netherlands-007,fields-of-the-world,netherlands,1.3835,5.691689264130436,51.92706497239129,301,300,1,0.33222591362126247,0,1,0.0,0.0,1.0,0.0,
ftw-netherlands-008,fields-of-the-world,netherlands,1.6842,5.701852299000003,51.92724301050003,301,300,1,0.33222591362126247,0,1,0.0,0.0,1.0,0.0,
ftw-netherlands-009,fields-of-the-world,netherlands,2.1121,5.291617660124608,51.95893338872763,301,300,1,0.33222591362126247,0,1,0.0,0.0,1.0,0.0,
ftw-netherlands-010,fields-of-the-world,netherlands,2.8095,5.407384011511559,51.708634375804806,302,300,2,0.6622516556291391,0,2,0.004035000000001787,0.0020175000000008936,1.0000403522439882,0.0,
ftw-netherlands-011,fields-of-the-world,netherlands,3.2594,5.410524858749998,51.70947864637493,302,300,2,0.6622516556291391,0,2,0.004035000000001787,0.0020175000000008936,1.0000403522439882,0.0,
ftw-netherlands-012,fields-of-the-world,netherlands,5.7877,5.408133734872342,51.701938759263804,302,300,2,0.6622516556291391,0,2,0.004035000000001787,0.0020175000000008936,1.0000403522439882,0.0,
ftw-netherlands-013,fields-of-the-world,netherlands,6.0584,5.518474191318583,51.80329701671014,301,300,1,0.33222591362126247,0,1,0.0,0.0,1.0,0.0,
ftw-netherlands-014,fields-of-the-world,netherlands,6.1033,5.520065707818454,51.8015428853324,301,300,1,0.33222591362126247,0,1,0.0,0.0,1.0,0.0,
ftw-netherlands-015,fields-of-the-world,netherlands,6.2192,5.514094749956895,51.80375397826936,301,300,1,0.33222591362126247,0,1,0.0,0.0,1.0,0.0,
ftw-netherlands-016,fields-of-the-world,netherlands,6.6462,5.515152867762356,51.80151562367299,301,300,1,0.33222591362126247,0,1,0.0,0.0,1.0,0.0,
ftw-netherlands-017,fields-of-the-world,netherlands,6.8408,5.701084993315859,51.932098586652224,301,300,1,0.33222591362126247,0,1,0.0,0.0,1.0,0.0,
ftw-rwanda-000,fields-of-the-world,rwanda,0.2072,30.33625842615789,-1.5271181405356034,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-001,fields-of-the-world,rwanda,0.2854,30.31496136899999,-1.5007584582941178,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-002,fields-of-the-world,rwanda,0.3998,30.312262889999996,-1.527297218505882,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-003,fields-of-the-world,rwanda,0.5232,30.364977298764707,-1.5246482246470592,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-004,fields-of-the-world,rwanda,0.6579,30.311174954834254,-1.5332217957279821,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-005,fields-of-the-world,rwanda,0.8065,30.326452987612413,-1.5355685752336825,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-006,fields-of-the-world,rwanda,1.0032,30.297843771847816,-1.5518381241534518,149,147,2,1.342281879194631,0,2,3.4490420000000004,2.878380500000003,2.107316224344865,6678.0,
ftw-rwanda-007,fields-of-the-world,rwanda,1.294,30.31243577721911,-1.5315615027204241,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-008,fields-of-the-world,rwanda,1.6792,30.326685928238387,-1.5407149420201245,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-009,fields-of-the-world,rwanda,2.0438,30.327691036568204,-1.5376990006756754,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-010,fields-of-the-world,rwanda,2.7434,30.328833125905973,-1.5388315591681796,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-011,fields-of-the-world,rwanda,3.7101,30.344886315217167,-1.4635503245746597,296,294,2,0.6756756756756757,0,2,2.307719000000006,2.166063000000001,1.0281424077276071,6678.0,
ftw-rwanda-012,fields-of-the-world,rwanda,5.082,30.362518801911975,-1.5308589503805103,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-013,fields-of-the-world,rwanda,5.2381,30.418404533519094,-1.4973879652658284,297,294,3,1.0101010101010102,0,3,2.307719000000006,1.4466150000000007,75.22115384615385,6678.0,
ftw-rwanda-014,fields-of-the-world,rwanda,5.9615,30.417835051262205,-1.4815519042571021,296,294,2,0.6756756756756757,0,2,2.307719000000006,2.166063000000001,1.0281424077276071,6678.0,
ftw-rwanda-015,fields-of-the-world,rwanda,7.4386,30.334104957708647,-1.541882738435642,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-016,fields-of-the-world,rwanda,8.525,30.32214475919257,-1.4979305441327435,298,294,4,1.342281879194631,0,4,3.4490420000000004,1.9472217500000006,75.22115384615385,6678.0,
ftw-rwanda-017,fields-of-the-world,rwanda,23.6069,30.34220647106902,-1.4626125436828727,296,294,2,0.6756756756756757,0,2,2.307719000000006,2.166063000000001,1.0281424077276071,6678.0,
ftw-slovakia-000,fields-of-the-world,slovakia,0.2166,22.128969356999995,48.79472786100002,295,293,2,0.6779661016949152,0,2,0.0009770000000060008,0.000786500000003798,1.0000097701863175,0.0,
ftw-slovakia-001,fields-of-the-world,slovakia,0.2618,22.13234166779998,48.79005489539994,295,293,2,0.6779661016949152,0,2,0.0009770000000060008,0.000786500000003798,1.0000097701863175,0.0,
ftw-slovakia-002,fields-of-the-world,slovakia,0.4427,22.13056752358065,48.789825083999986,295,293,2,0.6779661016949152,0,2,0.0009770000000060008,0.000786500000003798,1.0000097701863175,0.0,
ftw-slovakia-003,fields-of-the-world,slovakia,0.6016,21.491600342811022,49.033985654196826,295,293,2,0.6779661016949152,0,2,0.0009770000000060008,0.000786500000003798,1.0000097701863175,0.0,
ftw-slovakia-004,fields-of-the-world,slovakia,0.7164,22.126372983,48.7902447357907,295,293,2,0.6779661016949152,0,2,0.0009770000000060008,0.000786500000003798,1.0000097701863175,0.0,
ftw-slovakia-005,fields-of-the-world,slovakia,1.0948,22.134602503056517,48.790018072447836,295,293,2,0.6779661016949152,0,2,0.0009770000000060008,0.000786500000003798,1.0000097701863175,0.0,
ftw-slovakia-006,fields-of-the-world,slovakia,1.279,21.491907637199986,49.03312253839998,295,293,2,0.6779661016949152,0,2,0.0009770000000060008,0.000786500000003798,1.0000097701863175,0.0,
ftw-slovakia-007,fields-of-the-world,slovakia,1.5256,22.13313229896879,48.79065226761154,295,293,2,0.6779661016949152,0,2,0.0009770000000060008,0.000786500000003798,1.0000097701863175,0.0,
ftw-slovakia-008,fields-of-the-world,slovakia,2.0732,22.1344984951791,48.78554171305971,295,293,2,0.6779661016949152,0,2,0.0009770000000060008,0.000786500000003798,1.0000097701863175,0.0,
ftw-slovakia-009,fields-of-the-world,slovakia,22.5125,21.865244262799866,48.87124941305322,295,293,2,0.6779661016949152,0,2,0.0009770000000060008,0.000786500000003798,1.0000097701863175,0.0,
ftw-slovenia-000,fields-of-the-world,slovenia,0.212,15.583997028600002,46.33801312139998,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-001,fields-of-the-world,slovenia,0.3057,15.972842959243902,46.52770495543903,291,290,1,0.3436426116838488,0,1,0.037692,0.037692,2.1991219419081856,194.0,
ftw-slovenia-002,fields-of-the-world,slovenia,0.4052,15.961050031306753,46.518168647871164,291,290,1,0.3436426116838488,0,1,0.037692,0.037692,2.1991219419081856,194.0,
ftw-slovenia-003,fields-of-the-world,slovenia,0.5016,15.636840184363331,46.397497655159185,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-004,fields-of-the-world,slovenia,0.6331,15.432370181574804,46.374106849937014,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-005,fields-of-the-world,slovenia,0.8089,15.639320454311635,46.40414391682982,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-006,fields-of-the-world,slovenia,1.0294,15.431819722932195,46.37654618933897,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-007,fields-of-the-world,slovenia,1.0475,15.63490024450952,46.39850510324027,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-008,fields-of-the-world,slovenia,1.0894,15.63389026017036,46.39583838107117,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-009,fields-of-the-world,slovenia,1.5187,15.577157946103442,46.348264617827596,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-010,fields-of-the-world,slovenia,2.0831,15.970788905670641,46.5224701731766,291,290,1,0.3436426116838488,0,1,0.037692,0.037692,2.1991219419081856,194.0,
ftw-slovenia-011,fields-of-the-world,slovenia,2.1833,15.636863826049288,46.403940697581895,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-012,fields-of-the-world,slovenia,2.2031,15.636704983058817,46.40256154147063,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-013,fields-of-the-world,slovenia,2.2991,15.636309988008994,46.39933927348442,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-014,fields-of-the-world,slovenia,2.7884,15.640500845156858,46.40055903551854,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-015,fields-of-the-world,slovenia,4.6132,15.63664994412906,46.39598761326688,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-016,fields-of-the-world,slovenia,4.7432,15.636484368673937,46.4002267737333,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-slovenia-017,fields-of-the-world,slovenia,5.6652,15.636610141112739,46.401463384011016,292,290,2,0.684931506849315,0,2,0.037692,0.018846,2.1991219419081856,194.0,
ftw-spain-000,fields-of-the-world,spain,0.201,-2.217115137078948,42.524584749705895,152,151,1,0.6578947368421053,0,1,0.0,0.0,1.0,0.0,
ftw-spain-001,fields-of-the-world,spain,0.2934,-2.117051131744038,42.57805992981078,152,151,1,0.6578947368421053,0,1,0.0,0.0,1.0,0.0,
ftw-spain-002,fields-of-the-world,spain,0.3943,-1.6929062892945135,42.09008254339164,302,302,0,0.0,0,0,,,,,
ftw-spain-003,fields-of-the-world,spain,0.5038,-1.7758023523202615,42.03784513499999,302,302,0,0.0,0,0,,,,,
ftw-spain-004,fields-of-the-world,spain,0.6237,-2.1173342309760717,42.57738909152543,152,151,1,0.6578947368421053,0,1,0.0,0.0,1.0,0.0,
ftw-spain-005,fields-of-the-world,spain,0.7665,-2.1187244484085204,42.57284702015172,152,151,1,0.6578947368421053,0,1,0.0,0.0,1.0,0.0,
ftw-spain-006,fields-of-the-world,spain,1.0129,-1.7807581909764696,42.038064031121046,302,302,0,0.0,0,0,,,,,
ftw-spain-007,fields-of-the-world,spain,1.1692,-2.2142098440000035,42.518890751574396,152,151,1,0.6578947368421053,0,1,0.0,0.0,1.0,0.0,
ftw-spain-008,fields-of-the-world,spain,1.4874,-1.783385407092348,42.03753502335484,302,302,0,0.0,0,0,,,,,
ftw-spain-009,fields-of-the-world,spain,2.0376,-1.806120418464566,42.254215105464546,152,151,1,0.6578947368421053,0,1,31.689149999999998,31.689149999999998,2.501875237977069,6619.0,
ftw-spain-010,fields-of-the-world,spain,2.3209,-1.809242617209677,42.256610605887126,152,151,1,0.6578947368421053,0,1,31.689149999999998,31.689149999999998,2.501875237977069,6619.0,
ftw-spain-011,fields-of-the-world,spain,3.0134,-2.177235737068967,42.47946733003445,152,151,1,0.6578947368421053,0,1,0.0,0.0,1.0,0.0,
ftw-spain-012,fields-of-the-world,spain,5.0139,-1.6978429458988968,42.09302732155704,302,302,0,0.0,0,0,,,,,
ftw-spain-013,fields-of-the-world,spain,5.1862,-1.6947786858403358,42.08974265510423,302,302,0,0.0,0,0,,,,,
ftw-spain-014,fields-of-the-world,spain,5.7038,-1.5467895964647898,42.162717334766235,152,151,1,0.6578947368421053,0,1,3.211233,3.211233,1.3446985802261278,6516.0,
ftw-spain-015,fields-of-the-world,spain,5.9933,-1.6988517650506403,42.08856482270645,302,302,0,0.0,0,0,,,,,
ftw-spain-016,fields-of-the-world,spain,7.1036,-2.175751046336084,42.476780891180745,152,151,1,0.6578947368421053,0,1,0.0,0.0,1.0,0.0,
ftw-spain-017,fields-of-the-world,spain,11.1107,-1.8557029941557797,42.6133963768794,152,151,1,0.6578947368421053,0,1,0.0,0.0,1.0,0.0,
ftw-sweden-000,fields-of-the-world,sweden,0.2857,16.437280343560506,59.755046402006336,419,415,4,0.954653937947494,0,4,43.228065,13.018211,5.949727615392041,0.0,
ftw-sweden-001,fields-of-the-world,sweden,0.4494,16.440272322157895,59.75667004594741,419,415,4,0.954653937947494,0,4,43.228065,13.018211,5.949727615392041,0.0,
ftw-sweden-002,fields-of-the-world,sweden,0.4895,16.440594330011155,59.75519899419705,419,415,4,0.954653937947494,0,4,43.228065,13.018211,5.949727615392041,0.0,
ftw-sweden-003,fields-of-the-world,sweden,0.6259,16.442003356848854,59.75803604119185,419,415,4,0.954653937947494,0,4,43.228065,13.018211,5.949727615392041,0.0,
ftw-sweden-004,fields-of-the-world,sweden,0.7922,16.645205001082193,59.73784372317245,344,341,3,0.872093023255814,0,3,43.228065,14.417777000000001,5.949727615392041,0.0,
ftw-sweden-005,fields-of-the-world,sweden,0.8894,16.823190125545086,59.70140788086886,564,558,6,1.0638297872340425,0,6,43.228065,7.856786166666665,5.949727615392041,0.0,
ftw-sweden-006,fields-of-the-world,sweden,1.0381,17.030136778412988,59.68358962534548,283,279,4,1.4134275618374559,0,4,3.238177999999998,1.4698834999999963,1.1130930290955814,1.0,
ftw-sweden-007,fields-of-the-world,sweden,1.0582,17.03712007015552,59.67837769043834,283,279,4,1.4134275618374559,0,4,3.238177999999998,1.4698834999999963,1.1130930290955814,1.0,
ftw-sweden-008,fields-of-the-world,sweden,1.3714,17.031553215574874,59.68419717365788,283,279,4,1.4134275618374559,0,4,3.238177999999998,1.4698834999999963,1.1130930290955814,1.0,
ftw-sweden-009,fields-of-the-world,sweden,2.3718,16.658103269146785,59.65378942620776,285,281,4,1.4035087719298245,0,4,43.228065,15.318211000000002,5.949727615392041,0.0,
ftw-sweden-010,fields-of-the-world,sweden,2.7917,17.035667616444655,59.68451487505964,283,279,4,1.4134275618374559,0,4,3.238177999999998,1.4698834999999963,1.1130930290955814,1.0,
ftw-sweden-011,fields-of-the-world,sweden,3.3111,16.660287909325298,59.65319198528206,285,281,4,1.4035087719298245,0,4,43.228065,15.318211000000002,5.949727615392041,0.0,
ftw-sweden-012,fields-of-the-world,sweden,5.562,16.823245783901584,59.78144838078943,560,552,8,1.4285714285714286,0,8,43.228065,6.9920681249999985,5.949727615392041,0.0,
ftw-sweden-013,fields-of-the-world,sweden,5.744,17.032463268679003,59.68817533865565,283,279,4,1.4134275618374559,0,4,3.238177999999998,1.4698834999999963,1.1130930290955814,1.0,
ftw-sweden-014,fields-of-the-world,sweden,6.0461,16.82376584915254,59.69867559338527,564,558,6,1.0638297872340425,0,6,43.228065,7.856786166666665,5.949727615392041,0.0,
ftw-sweden-015,fields-of-the-world,sweden,6.2018,16.825192164783644,59.782619521955176,560,552,8,1.4285714285714286,0,8,43.228065,6.9920681249999985,5.949727615392041,0.0,
ftw-sweden-016,fields-of-the-world,sweden,11.1285,16.82962529189118,59.77889984831465,560,552,8,1.4285714285714286,0,8,43.228065,6.9920681249999985,5.949727615392041,0.0,
ftw-sweden-017,fields-of-the-world,sweden,15.9621,16.825149124105263,59.77833718452634,560,552,8,1.4285714285714286,0,8,43.228065,6.9920681249999985,5.949727615392041,0.0,
ftw-vietnam-000,fields-of-the-world,vietnam,0.2005,105.63235016232208,19.872928516118648,296,292,4,1.3513513513513513,0,4,11.174383000000002,3.2296315000000053,1.5531320187913902,0.0,
ftw-vietnam-001,fields-of-the-world,vietnam,0.2594,105.666316821,21.184428915000005,147,146,1,0.6802721088435374,0,1,1.1999999998124622e-05,1.1999999998124622e-05,1.0000001228559903,0.0,
ftw-vietnam-002,fields-of-the-world,vietnam,0.3612,106.09290182144858,20.87740397733645,148,146,2,1.3513513513513513,0,2,30.102645999999993,15.051379499999996,1.430900888323585,0.0,
ftw-vietnam-003,fields-of-the-world,vietnam,0.5014,105.73610415453194,10.171273516659577,152,149,3,1.9736842105263157,0,3,20.062396,13.843291999999998,1.5523050835400698,1.0,
ftw-vietnam-004,fields-of-the-world,vietnam,0.6224,107.1732405744,16.8368234034,150,145,5,3.3333333333333335,0,5,7.747732000000001,1.7161616,1.6153758906797908,214.0,
ftw-vietnam-005,fields-of-the-world,vietnam,0.7745,107.17389475649998,16.836789308624997,150,145,5,3.3333333333333335,0,5,7.747732000000001,1.7161616,1.6153758906797908,214.0,
ftw-vietnam-006,fields-of-the-world,vietnam,1.0005,105.668908527,21.184167640999995,147,146,1,0.6802721088435374,0,1,1.1999999998124622e-05,1.1999999998124622e-05,1.0000001228559903,0.0,
ftw-vietnam-007,fields-of-the-world,vietnam,1.1647,105.71207924716461,10.595626187487806,150,149,1,0.6666666666666666,0,1,12.275179999999999,12.275179999999999,1.4564955689340782,1.0,
ftw-vietnam-008,fields-of-the-world,vietnam,1.4484,105.4988751548919,9.901824416513518,300,292,8,2.6666666666666665,0,8,14.944523999999994,7.063095749999999,1.5015144026191052,1.0,
